,index,code_commune,commune,dep
4692,102841,14431,Mézidon Vallée d'Auge,14
4693,102898,14435,Les Monceaux,14
4694,102910,14436,Monceaux-en-Bessin,14
4695,102936,14437,Mondeville,14
4696,103007,14438,Mondrainville,14
4697,103037,14439,Monfréville,14
4698,103041,14445,Montfiquet,14
4699,103049,14446,Montigny,14
4700,103062,14448,Montreuil-en-Auge,14
4701,103066,14449,Monts-en-Bessin,14
4702,103088,14452,Morteaux-Coulibœuf,14
4703,103110,14453,Mosles,14
4704,103130,14454,Mouen,14
4705,103173,14455,Moulines,14
4706,103187,14456,Moult-Chicheboville,14
4707,103229,14457,Les Moutiers-en-Auge,14
4708,103240,14458,Les Moutiers-en-Cinglais,14
4709,103266,14460,Moyaux,14
4710,103296,14461,Mutrécy,14
4711,103323,14465,Nonant,14
4712,103346,14466,Norolles,14
4713,103368,14467,Noron-l'Abbaye,14
4714,103387,14468,Noron-la-Poterie,14
4715,103397,14469,Norrey-en-Auge,14
4716,103400,14473,Notre-Dame-de-Livaye,14
4717,103413,14474,Notre-Dame-d'Estrées-Corbon,14
4718,103429,14475,Val d'Arry,14
4719,103471,14476,Olendon,14
4720,103482,14478,Orbec,14
4721,103511,14480,Osmanville,14
4722,103529,14482,Ouézy,14
4723,103547,14483,Ouffières,14
4724,103561,14484,Ouilly-du-Houley,14
4725,103578,14486,Ouilly-le-Tesson,14
4726,103600,14487,Ouilly-le-Vicomte,14
4727,103626,14488,Ouistreham,14
4728,103690,14491,Parfouru-sur-Odon,14
4729,103711,14492,Pennedepie,14
4730,103728,14494,Périers-en-Auge,14
4731,103742,14495,Périers-sur-le-Dan,14
4732,103773,14496,Périgny,14
4733,103780,14497,Perrières,14
4734,103794,14498,Pertheville-Ners,14
4735,103809,14499,Petiville,14
4736,103836,14500,Pierrefitte-en-Auge,14
4737,103849,14501,Pierrefitte-en-Cinglais,14
4738,103864,14502,Pierrepont,14
4739,103871,14504,Le Pin,14
4740,103898,14506,Planquery,14
4741,103910,14509,Plumetot,14
4742,103927,14510,La Pommeraye,14
4743,103934,14511,Pont-Bellanger,14
4744,103936,14512,Pontécoulant,14
4745,103941,14514,Pont-l'Évêque,14
4746,103985,14515,Port-en-Bessin-Huppain,14
4747,104012,14516,Potigny,14
4748,104049,14519,Préaux-Bocage,14
4749,104063,14520,Le Pré-d'Auge,14
4750,104091,14522,Prêtreville,14
4751,104113,14524,Putot-en-Auge,14
4752,104131,14527,Belle Vie en Auge,14
4753,104155,14528,Quetteville,14
4754,104173,14529,Ranchy,14
4755,104196,14530,Ranville,14
4756,104242,14531,Rapilly,14
4757,104245,14533,Repentigny,14
4758,104256,14534,Reux,14
4759,104277,14535,Reviers,14
4760,104301,14536,La Rivière-Saint-Sauveur,14
4761,104340,14538,Castine-en-Plaine,14
4762,104380,14540,Rocques,14
4763,104401,14541,La Roque-Baignard,14
4764,104413,14542,Rosel,14
4765,104442,14543,Rots,14
4766,104494,14546,Rouvres,14
4767,104514,14547,Rubercy,14
4768,104524,14550,Rumesnil,14
4769,104531,14552,Ryes,14
4770,104555,14554,Le Castelet,14
4771,104594,14555,Saint-André-d'Hébertot,14
4772,104617,14556,Saint-André-sur-Orne,14
4773,104660,14557,Saint-Arnoult,14
4774,104685,14558,Saint-Aubin-d'Arquenay,14
4775,104725,14559,Saint-Aubin-des-Bois,14
4776,104733,14562,Saint-Aubin-sur-Mer,14
4777,104781,14563,Saint-Benoît-d'Hébertot,14
4778,104802,14565,Saint-Côme-de-Fresné,14
4779,104820,14566,Saint-Contest,14
4780,104873,14569,Sainte-Croix-sur-Mer,14
4781,104889,14570,Valorbiquet,14
4782,104929,14571,Saint-Denis-de-Mailloc,14
4783,104945,14572,Saint-Denis-de-Méré,14
4784,104974,14574,Saint-Désir,14
4785,105017,14575,Saint-Étienne-la-Thillaye,14
4786,105034,14576,Val-de-Vie,14
4787,105052,14578,Saint-Gatien-des-Bois,14
4788,105091,14579,Seulline,14
4789,105118,14582,Saint-Germain-de-Livet,14
4790,105144,14586,Saint-Germain-du-Pert,14
4791,105155,14587,Saint-Germain-la-Blanche-Herbe,14
4792,105200,14588,Saint-Germain-Langot,14
4793,105225,14589,Saint-Germain-le-Vasson,14
4794,105249,14590,Sainte-Honorine-de-Ducy,14
4795,105256,14591,Aure sur Mer,14
4796,105278,14592,Sainte-Honorine-du-Fay,14
4797,105313,14593,Saint-Hymer,14
4798,105340,14595,Saint-Jean-de-Livet,14
4799,105352,14598,Saint-Jouin,14
4800,105370,14601,Saint-Julien-sur-Calonne,14
4801,105380,14602,Saint-Lambert,14
4802,105390,14603,Saint-Laurent-de-Condel,14
4803,105417,14605,Saint-Laurent-sur-Mer,14
4804,105436,14606,Saint-Léger-Dubosq,14
4805,105448,14607,Saint-Louet-sur-Seulles,14
4806,105460,14609,Saint-Loup-Hors,14
4807,105485,14610,Saint-Manvieu-Norrey,14
4808,105528,14613,Saint-Marcouf,14
4809,105534,14614,Sainte-Marguerite-d'Elle,14
4810,105555,14619,Sainte-Marie-Outre-l'Eau,14
4811,105560,14620,Saint-Martin-aux-Chartrains,14
4812,105577,14621,Saint-Martin-de-Bienfaite-la-Cressonnière,14
4813,105586,14622,Saint-Martin-de-Blagny,14
4814,105595,14623,Saint-Martin-de-Fontenay,14
4815,105646,14625,Saint-Martin-de-la-Lieue,14
4816,105677,14626,Saint-Martin-de-Mailloc,14
4817,105703,14627,Saint-Martin-de-Mieux,14
4818,105725,14630,Saint-Martin-des-Entrées,14
4819,105755,14635,Saint-Omer,14
4820,105772,14637,Saint-Ouen-du-Mesnil-Oger,14
4821,105789,14639,Saint-Ouen-le-Pin,14
4822,105801,14640,Saint-Pair,14
4823,105818,14643,Saint-Paul-du-Vernay,14
4824,105844,14644,Saint-Philbert-des-Champs,14
4825,105866,14645,Saint-Pierre-Azif,14
4826,105879,14646,Saint-Pierre-Canivet,14
4827,105900,14648,Saint-Pierre-des-Ifs,14
4828,105921,14649,Saint-Pierre-du-Bû,14
4829,105945,14650,Saint-Pierre-du-Fresne,14
4830,105955,14651,Saint-Pierre-du-Jonquet,14
4831,105975,14652,Saint-Pierre-du-Mont,14
4832,105981,14654,Saint-Pierre-en-Auge,14
4833,106031,14656,Saint-Rémy,14
4834,106057,14657,Saint-Samson,14
4835,106073,14658,Noues de Sienne,14
4836,106113,14659,Saint-Sylvain,14
4837,106141,14660,Saint-Vaast-en-Auge,14
4838,106149,14661,Saint-Vaast-sur-Seulles,14
4839,106157,14663,Saint-Vigor-le-Grand,14
4840,106201,14664,Sallen,14
4841,106215,14665,Sallenelles,14
4842,106235,14666,Sannerville,14
4843,106277,14667,Saon,14
4844,106290,14668,Saonnet,14
4845,106305,14669,Sassy,14
4846,106314,14672,Val de Drôme,14
4847,106336,14674,Soignolles,14
4848,106346,14675,Soliers,14
4849,106397,14676,Sommervieu,14
4850,106425,14677,Soulangy,14
4851,106443,14678,Soumont-Saint-Quentin,14
4852,106467,14679,Subles,14
4853,106495,14680,Sully,14
4854,106506,14681,Surrain,14
4855,106523,14682,Surville,14
4856,106549,14684,Tessel,14
4857,106566,14685,Thaon,14
4858,106610,14687,Le Theil-en-Auge,14
4859,106622,14689,Thury-Harcourt-le-Hom,14
4860,106671,14692,Tilly-sur-Seulles,14
4861,106711,14694,Le Torquesne,14
4862,106740,14698,Touffréville,14
4863,106765,14699,Touques,14
4864,106803,14700,Tour-en-Bessin,14
4865,106833,14701,Tourgéville,14
4866,106856,14705,Tournières,14
4867,106865,14706,Tourville-en-Auge,14
4868,106885,14707,Tourville-sur-Odon,14
4869,106926,14708,Tracy-Bocage,14
4870,106941,14709,Tracy-sur-Mer,14
4871,106958,14710,Tréprel,14
4872,106963,14711,Trévières,14
4873,106985,14712,Troarn,14
4874,107034,14713,Montillières-sur-Orne,14
4875,107063,14714,Le Tronquay,14
4876,107085,14715,Trouville-sur-Mer,14
4877,107129,14716,Trungy,14
4878,107141,14719,Urville,14
4879,107163,14720,Ussy,14
4880,107194,14721,Vacognes-Neuilly,14
4881,107220,14723,Valsemé,14
4882,107233,14724,Varaville,14
4883,107269,14726,Valdallière,14
4884,107318,14728,Vaucelles,14
4885,107348,14731,Vauville,14
4886,107361,14732,Vaux-sur-Aure,14
4887,107381,14733,Vaux-sur-Seulles,14
4888,107400,14734,Vendes,14
4889,107424,14735,Vendeuvre,14
4890,107452,14737,Versainville,14
4891,107479,14738,Verson,14
4892,107539,14739,Ver-sur-Mer,14
4893,107579,14740,La Vespière-Friardel,14
4894,107610,14741,Le Vey,14
4895,107619,14742,Vicques,14
4896,107632,14743,Victot-Pontfol,14
4897,107639,14744,Vienne-en-Bessin,14
4898,107658,14745,Vierville-sur-Mer,14
4899,107667,14747,Vieux,14
4900,107692,14748,Vieux-Bourg,14
4901,107698,14751,Vignats,14
4902,107715,14752,Villers-Bocage,14
4903,107751,14753,Villers-Canivet,14
4904,107775,14754,Villers-sur-Mer,14
4905,107812,14755,Villerville,14
4906,107837,14756,La Villette,14
4907,107849,14758,Villons-les-Buissons,14
4908,107883,14759,Villy-lez-Falaise,14
4909,107905,14760,Villy-Bocage,14
4910,107935,14761,Vimont,14
4911,107967,14762,Vire Normandie,14
4912,108025,14764,Pont-d'Ouilly,14
4913,108055,15001,Allanche,15
4914,108075,15002,Alleuze,15
4915,108088,15003,Ally,15
4916,108103,15004,Andelat,15
4917,108124,15005,Anglards-de-Saint-Flour,15
4918,108147,15006,Anglards-de-Salers,15
4919,108165,15007,Anterrieux,15
4920,108169,15008,Antignac,15
4921,108180,15009,Apchon,15
4922,108189,15010,Arches,15
4923,108202,15011,Arnac,15
4924,108213,15012,Arpajon-sur-Cère,15
4925,108264,15013,Auriac-l'Église,15
4926,108272,15014,Aurillac,15
4927,108360,15015,Auzers,15
4928,108368,15016,Ayrens,15
4929,108394,15017,Badailhac,15
4930,108397,15018,Barriac-les-Bosquets,15
4931,108402,15019,Bassignac,15
4932,108410,15020,Beaulieu,15
4933,108418,15021,Boisset,15
4934,108438,15022,Bonnac,15
4935,108446,15024,Brageac,15
4936,108450,15025,Albepierre-Bredons,15
4937,108462,15026,Brezons,15
4938,108467,15027,Puycapel,15
4939,108488,15028,Carlat,15
4940,108508,15029,Cassaniouze,15
4941,108526,15030,Cayrols,15
4942,108539,15032,Celoux,15
4943,108542,15033,Cézens,15
4944,108550,15034,Chaliers,15
4945,108555,15036,Chalvignac,15
4946,108573,15037,Champagnac,15
4947,108588,15038,Champs-sur-Tarentaine-Marchal,15
4948,108608,15040,Chanterelle,15
4949,108612,15041,La Chapelle-d'Alagnon,15
4950,108629,15042,La Chapelle-Laurent,15
4951,108639,15043,Charmensac,15
4952,108645,15045,Chaudes-Aigues,15
4953,108662,15046,Chaussenac,15
4954,108669,15048,Chazelles,15
4955,108670,15049,Cheylade,15
4956,108682,15050,Le Claux,15
4957,108691,15051,Clavières,15
4958,108701,15052,Collandres,15
4959,108711,15053,Coltines,15
4960,108729,15054,Condat,15
4961,108743,15055,Coren,15
4962,108766,15056,Crandelles,15
4963,108796,15057,Cros-de-Montvert,15
4964,108800,15058,Cros-de-Ronesque,15
4965,108806,15059,Cussac,15
4966,108815,15060,Deux-Verges,15
4967,108820,15061,Dienne,15
4968,108831,15063,Drugeac,15
4969,108852,15064,Escorailles,15
4970,108859,15065,Espinasse,15
4971,108861,15066,Le Falgoux,15
4972,108864,15067,Le Fau,15
4973,108865,15069,Ferrières-Saint-Mary,15
4974,108873,15070,Fontanges,15
4975,108884,15072,Freix-Anglards,15
4976,108897,15073,Fridefont,15
4977,108898,15074,Giou-de-Mamou,15
4978,108926,15075,Girgols,15
4979,108931,15076,Glénat,15
4980,108937,15077,Gourdièges,15
4981,108938,15078,Jabrun,15
4982,108940,15079,Jaleyrac,15
4983,108959,15080,Joursac,15
4984,108966,15081,Jou-sous-Monjou,15
4985,108972,15082,Junhac,15
4986,108983,15083,Jussac,15
4987,109020,15084,Labesserette,15
4988,109034,15085,Labrousse,15
4989,109062,15086,Lacapelle-Barrès,15
4990,109064,15087,Lacapelle-del-Fraisse,15
4991,109078,15088,Lacapelle-Viescamp,15
4992,109101,15089,Ladinhac,15
4993,109119,15090,Lafeuillade-en-Vézie,15
4994,109142,15092,Lanobre,15
4995,109164,15093,Lapeyrugue,15
4996,109169,15094,Laroquebrou,15
4997,109191,15095,Laroquevieille,15
4998,109205,15096,Lascelle,15
4999,109225,15097,Lastic,15
5000,109230,15098,Laurie,15
5001,109232,15100,Laveissenet,15
5002,109243,15101,Laveissière,15
5003,109265,15102,Lavigerie,15
5004,109273,15103,Leucamp,15
5005,109282,15104,Leynhac,15
5006,109296,15105,Leyvaux,15
5007,109297,15106,Lieutadès,15
5008,109304,15107,Lorcières,15
5009,109314,15108,Val d'Arcomie,15
5010,109337,15110,Lugarde,15
5011,109343,15111,Madic,15
5012,109351,15112,Malbo,15
5013,109355,15113,Mandailles-Saint-Julien,15
5014,109363,15114,Marcenat,15
5015,109376,15116,Marchastel,15
5016,109386,15117,Marcolès,15
5017,109408,15118,Marmanhac,15
5018,109435,15119,Massiac,15
5019,109466,15120,Mauriac,15
5020,109500,15121,Maurines,15
5021,109505,15122,Maurs,15
5022,109541,15123,Méallet,15
5023,109555,15124,Menet,15
5024,109571,15125,Mentières,15
5025,109580,15126,Molèdes,15
5026,109581,15127,Molompize,15
5027,109595,15128,La Monselie,15
5028,109605,15129,Montboudif,15
5029,109609,15130,Montchamp,15
5030,109617,15131,Le Monteil,15
5031,109628,15132,Montgreleix,15
5032,109629,15133,Montmurat,15
5033,109637,15134,Montsalvy,15
5034,109656,15135,Montvert,15
5035,109660,15137,Moussages,15
5036,109670,15138,Murat,15
5037,109704,15139,Narnhac,15
5038,109705,15140,Naucelles,15
5039,109746,15141,Neussargues en Pinatelle,15
5040,109784,15142,Neuvéglise-sur-Truyère,15
5041,109816,15143,Nieudan,15
5042,109827,15144,Omps,15
5043,109841,15146,Pailherols,15
5044,109847,15147,Parlan,15
5045,109861,15148,Paulhac,15
5046,109877,15149,Paulhenc,15
5047,109884,15151,Peyrusse,15
5048,109889,15152,Pierrefort,15
5049,109907,15153,Pleaux,15
5050,109929,15154,Polminhac,15
5051,109958,15155,Pradiers,15
5052,109963,15156,Prunet,15
5053,109992,15157,Quézac,15
5054,110004,15158,Rageade,15
5055,110007,15159,Raulhac,15
5056,110013,15160,Reilhac,15
5057,110049,15161,Rézentières,15
5058,110055,15162,Riom-ès-Montagnes,15
5059,110087,15163,Roannes-Saint-Mary,15
5060,110118,15164,Roffiac,15
5061,110145,15165,Rouffiac,15
5062,110155,15166,Roumégoux,15
5063,110168,15167,Rouziers,15
5064,110179,15168,Ruynes-en-Margeride,15
5065,110201,15169,Saignes,15
5066,110223,15170,Saint-Amandin,15
5067,110233,15172,Saint-Antoine,15
5068,110238,15173,Saint-Bonnet-de-Condat,15
5069,110241,15174,Saint-Bonnet-de-Salers,15
5070,110254,15175,Saint-Cernin,15
5071,110284,15176,Saint-Chamant,15
5072,110293,15178,Saint-Cirgues-de-Jordanne,15
5073,110301,15179,Saint-Cirgues-de-Malbert,15
5074,110319,15180,Saint-Clément,15
5075,110326,15181,Saint-Constant-Fournoulès,15
5076,110342,15182,Saint-Étienne-Cantalès,15
5077,110352,15183,Saint-Étienne-de-Carlat,15
5078,110361,15184,Saint-Étienne-de-Maurs,15
5079,110383,15185,Saint-Étienne-de-Chomeil,15
5080,110392,15186,Sainte-Eulalie,15
5081,110405,15187,Saint-Flour,15
5082,110453,15188,Saint-Georges,15
5083,110480,15189,Saint-Gérons,15
5084,110495,15190,Saint-Hippolyte,15
5085,110497,15191,Saint-Illide,15
5086,110515,15192,Saint-Jacques-des-Blats,15
5087,110529,15194,Saint-Julien-de-Toursac,15
5088,110538,15196,Saint-Mamet-la-Salvetat,15
5089,110567,15198,Sainte-Marie,15
5090,110571,15199,Saint-Martial,15
5091,110576,15200,Saint-Martin-Cantalès,15
5092,110584,15201,Saint-Martin-sous-Vigouroux,15
5093,110591,15202,Saint-Martin-Valmeroux,15
5094,110609,15203,Saint-Mary-le-Plain,15
5095,110622,15204,Saint-Paul-des-Landes,15
5096,110656,15205,Saint-Paul-de-Salers,15
5097,110666,15206,Saint-Pierre,15
5098,110676,15207,Saint-Poncy,15
5099,110682,15208,Saint-Projet-de-Salers,15
5100,110688,15209,Saint-Rémy-de-Chaudes-Aigues,15
5101,110695,15211,Saint-Santin-Cantalès,15
5102,110707,15212,Saint-Santin-de-Maurs,15
5103,110721,15213,Saint-Saturnin,15
5104,110727,15214,Saint-Saury,15
5105,110733,15215,Saint-Simon,15
5106,110770,15216,Saint-Urcize,15
5107,110778,15217,Saint-Victor,15
5108,110785,15218,Saint-Vincent-de-Salers,15
5109,110789,15219,Salers,15
5110,110800,15220,Salins,15
5111,110809,15221,Sansac-de-Marmiesse,15
5112,110849,15222,Sansac-Veinazès,15
5113,110857,15223,Sauvat,15
5114,110870,15224,La Ségalassière,15
5115,110878,15225,Ségur-les-Villas,15
5116,110885,15226,Sénezergues,15
5117,110895,15228,Siran,15
5118,110914,15229,Soulages,15
5119,110917,15230,Sourniac,15
5120,110931,15231,Talizat,15
5121,110951,15232,Tanavelle,15
5122,110962,15233,Teissières-de-Cornet,15
5123,110985,15234,Teissières-lès-Bouliès,15
5124,111009,15235,Les Ternes,15
5125,111027,15236,Thiézac,15
5126,111044,15237,Tiviers,15
5127,111057,15238,Tournemire,15
5128,111062,15240,Trémouille,15
5129,111070,15241,La Trinitat,15
5130,111071,15242,Le Trioulou,15
5131,111077,15243,Trizac,15
5132,111096,15244,Ussel,15
5133,111116,15245,Vabres,15
5134,111135,15246,Valette,15
5135,111143,15247,Valjouze,15
5136,111144,15248,Valuéjols,15
5137,111164,15249,Le Vaulmier,15
5138,111167,15250,Vebret,15
5139,111178,15251,Védrines-Saint-Loup,15
5140,111182,15252,Velzic,15
5141,111198,15253,Vernols,15
5142,111203,15254,Veyrières,15
5143,111210,15255,Vézac,15
5144,111249,15256,Vèze,15
5145,111250,15257,Vezels-Roussy,15
5146,111261,15258,Vic-sur-Cère,15
5147,111300,15259,Vieillespesse,15
5148,111314,15260,Vieillevie,15
5149,111320,15261,Le Vigean,15
5150,111346,15262,Villedieu,15
5151,111373,15263,Virargues,15
5152,111382,15264,Vitrac,15
5153,111400,15265,Ydes,15
5154,111424,15266,Yolet,15
5155,111450,15267,Ytrac,15
5156,111492,15268,Le Rouget-Pers,15
5157,111522,15269,Besse,15
5158,111527,16001,Abzac,16
5159,111541,16002,Les Adjots,16
5160,111558,16003,Agris,16
5161,111585,16005,Aigre,16
5162,111609,16007,Alloue,16
5163,111617,16008,Ambérac,16
5164,111627,16009,Ambernac,16
5165,111636,16011,Anais,16
5166,111660,16012,Angeac-Champagne,16
5167,111687,16013,Angeac-Charente,16
5168,111709,16014,Angeduc,16
5169,111715,16015,Angoulême,16
5170,111886,16016,Ansac-sur-Vienne,16
5171,111908,16018,Ars,16
5172,111938,16019,Asnières-sur-Nouère,16
5173,111972,16020,Aubeterre-sur-Dronne,16
5174,111984,16023,Aunac-sur-Charente,16
5175,112008,16024,Aussac-Vadalle,16
5176,112031,16025,Baignes-Sainte-Radegonde,16
5177,112062,16026,Balzac,16
5178,112099,16027,Barbezières,16
5179,112106,16028,Barbezieux-Saint-Hilaire,16
5180,112152,16029,Bardenac,16
5181,112164,16030,Barret,16
5182,112196,16031,Barro,16
5183,112214,16032,Bassac,16
5184,112238,16034,Bazac,16
5185,112251,16035,Beaulieu-sur-Sonnette,16
5186,112260,16036,Bécheresse,16
5187,112277,16037,Bellon,16
5188,112284,16038,Benest,16
5189,112293,16039,Bernac,16
5190,112313,16040,Berneuil,16
5191,112333,16041,Bessac,16
5192,112336,16042,Bessé,16
5193,112344,16044,Bioussac,16
5194,112356,16045,Birac,16
5195,112375,16046,Coteaux-du-Blanzacais,16
5196,112407,16047,Blanzaguet-Saint-Cybard,16
5197,112422,16048,Boisbreteau,16
5198,112428,16049,Bonnes,16
5199,112438,16050,Bonneuil,16
5200,112453,16052,Bors (Canton de Tude-et-Lavalette),16
5201,112466,16053,Bors (Canton de Charente-Sud),16
5202,112472,16054,Le Bouchage,16
5203,112477,16055,Bouëx,16
5204,112507,16056,Bourg-Charente,16
5205,112542,16057,Bouteville,16
5206,112560,16058,Boutiers-Saint-Trojan,16
5207,112609,16059,Brettes,16
5208,112618,16060,Bréville,16
5209,112636,16061,Brie,16
5210,112685,16062,Brie-sous-Barbezieux,16
5211,112696,16063,Brie-sous-Chalais,16
5212,112705,16064,Brigueuil,16
5213,112734,16065,Brillac,16
5214,112747,16066,Brossac,16
5215,112765,16067,Bunzac,16
5216,112789,16068,Cellefrouin,16
5217,112804,16069,Cellettes,16
5218,112823,16070,Chabanais,16
5219,112849,16071,Chabrac,16
5220,112865,16072,Chadurie,16
5221,112882,16073,Chalais,16
5222,112909,16074,Challignac,16
5223,112928,16075,Champagne-Vigny,16
5224,112945,16076,Champagne-Mouton,16
5225,112960,16077,Champmillon,16
5226,112984,16078,Champniers,16
5227,113047,16079,Chantillac,16
5228,113059,16081,La Chapelle,16
5229,113070,16082,Boisné-La Tude,16
5230,113090,16083,Charmé,16
5231,113098,16084,Charras,16
5232,113108,16085,Chasseneuil-sur-Bonnieure,16
5233,113145,16086,Chassenon,16
5234,113170,16087,Chassiecq,16
5235,113176,16088,Chassors,16
5236,113207,16089,Châteaubernard,16
5237,113258,16090,Châteauneuf-sur-Charente,16
5238,113308,16091,Châtignac,16
5239,113323,16093,Chazelles,16
5240,113360,16095,Chenon,16
5241,113368,16096,Cherves-Châtelars,16
5242,113382,16097,Cherves-Richemont,16
5243,113423,16098,La Chèvrerie,16
5244,113428,16099,Chillac,16
5245,113443,16100,Chirac,16
5246,113464,16101,Claix,16
5247,113494,16102,Cognac,16
5248,113594,16103,Combiers,16
5249,113599,16104,Condac,16
5250,113613,16105,Condéon,16
5251,113636,16106,Confolens,16
5252,113671,16107,Coulgens,16
5253,113688,16108,Coulonges,16
5254,113694,16109,Courbillac,16
5255,113719,16110,Courcôme,16
5256,113741,16111,Courgeac,16
5257,113750,16112,Courlac,16
5258,113755,16113,La Couronne,16
5259,113848,16114,Couture,16
5260,113858,16116,Criteuil-la-Magdeleine,16
5261,113877,16117,Curac,16
5262,113888,16118,Deviat,16
5263,113892,16119,Dignac,16
5264,113924,16120,Dirac,16
5265,113968,16121,Douzat,16
5266,113989,16122,Ébréon,16
5267,113998,16123,Échallat,16
5268,114026,16124,Écuras,16
5269,114039,16125,Édon,16
5270,114056,16127,Empuré,16
5271,114061,16128,Épenède,16
5272,114068,16130,Les Essards,16
5273,114080,16131,Esse,16
5274,114097,16132,Étagnac,16
5275,114123,16133,Étriac,16
5276,114137,16134,Exideuil-sur-Vienne,16
5277,114154,16135,Eymouthiers,16
5278,114169,16136,La Faye,16
5279,114188,16137,Feuillade,16
5280,114208,16138,Fléac,16
5281,114268,16139,Fleurac,16
5282,114281,16140,Fontclaireau,16
5283,114298,16141,Fontenille,16
5284,114316,16142,La Forêt-de-Tessé,16
5285,114325,16143,Fouquebrune,16
5286,114352,16144,Fouqueure,16
5287,114373,16145,Foussignac,16
5288,114398,16146,Garat,16
5289,114446,16147,Gardes-le-Pontaroux,16
5290,114464,16148,Genac-Bignac,16
5291,114490,16150,Gensac-la-Pallue,16
5292,114531,16151,Genté,16
5293,114569,16152,Gimeux,16
5294,114600,16153,Mainxe-Gondeville,16
5295,114632,16154,Gond-Pontouvre,16
5296,114690,16155,Les Gours,16
5297,114696,16157,Le Grand-Madieu,16
5298,114703,16158,Grassac,16
5299,114717,16160,Guimps,16
5300,114739,16161,Guizengeard,16
5301,114747,16162,Gurat,16
5302,114754,16163,Hiersac,16
5303,114785,16164,Hiesse,16
5304,114794,16165,Houlette,16
5305,114814,16166,L'Isle-d'Espagnac,16
